ingr_id,ingr_suc,ingr_fecha,ingr_porcen_predeterminado,ingr_porcen_aplica,ingr_porcen_calculo,ingr_vreal,ingr_vrefectivo,ingr_vrtcredito,ingr_vnew,ingr_vnew_antesdredondear,ingr_vnefectivo,ingr_vntcredito,ingr_efect_dif,ingr_gastos,ingr_efec_newtotal,ingr_atendido,ingr_creditos,ingr_cheques,ingr_tipo_deposito,ingr_verificado,ingr_observaciones,ingr_recal
17446,69,11/2/16,100,100,100,19657,11713,7944,19657,19657,11713,7944,0,0,11713,FALSE,0,0,1,TRUE,,
17447,78,11/2/16,100,100,100,7210,3544,3666,7210,7210,3544,3666,0,0,3544,FALSE,0,0,2,TRUE,,
17404,1,11/1/16,90,78,65.86,18041.2,11627.2,6414,14071,14072.14,7657,6414,0,0,7657,FALSE,0,0,1,TRUE,,
17405,4,11/1/16,90,78,63.59,16790.2,10146.2,6644,13457,13096.36,6813,6644,0,0,6813,FALSE,0,0,1,TRUE,,
17406,6,11/1/16,90,78,50.4,9803.2,4548,5255.2,7646.2,7646.5,2391,5255.2,200,15,2376,FALSE,0,0,2,TRUE,,
17407,5,11/1/16,90,100,100,5674,5674,0,5674,5674,5674,0,0,30,5644,FALSE,0,0,1,TRUE,,
17408,8,11/1/16,90,100,100,21137.1,4517,16620.1,21137.1,21137.1,4517,16620.1,2849,0,4517,FALSE,0,0,2,TRUE,,
17409,9,11/1/16,90,88,27.3,8051,1329,6722,7085,7084.88,363,6722,0,10,363,FALSE,0,0,2,TRUE,,
17410,10,11/1/16,90,78,61.78,5156,3619,1537,4309,4021.68,2772,1537,651,10,2121,FALSE,0,0,2,TRUE,,
17411,14,11/1/16,90,78,54.35,6489,3127,3362,5062,5061.42,1700,3362,0,150,1700,FALSE,0,0,2,TRUE,,
17412,15,11/1/16,90,100,100,11188,1768,9420,11188,11188,1768,9420,1038,13,1755,FALSE,0,0,2,TRUE,,
17413,19,11/1/16,90,100,100,11297,2904,8393,11297,11297,2904,8393,0,33,2871,FALSE,0,0,2,TRUE,,
17414,20,11/1/16,90,96,33.34,15465,928,14537,14846,14846.4,309,14537,0,15,309,FALSE,0,0,2,TRUE,,
17415,22,11/1/16,90,100,100,11102,999,10103,11102,11102,999,10103,0,36,963,FALSE,0,0,2,TRUE,,
17416,32,11/1/16,90,78,59.7,5946.75,3252.75,2694,4638.75,4638.47,1944.75,2694,6.75,110,1938,FALSE,0,0,2,TRUE,,
17417,33,11/1/16,90,79,79,4164,4164,0,3290,3289.56,3290,0,0,40,3290,FALSE,0,0,2,TRUE,,
17418,35,11/1/16,90,79,58.09,9726,4874,4852,8102,7683.54,3250,4852,0,10,3250,FALSE,0,0,2,TRUE,,
17419,39,11/1/16,90,90,25.28,15453,2068,13385,13908,13907.7,523,13385,0,31,523,FALSE,0,0,2,TRUE,,
17420,49,11/1/16,90,93,27.87,8228.5,798.5,7430,7652,7652.51,222,7430,0,64,222,FALSE,0,0,2,TRUE,,
17421,77,11/1/16,90,100,100,8254,0,8254,8254,8254,0,8254,1998,0,0,FALSE,0,0,2,TRUE,,
17422,2,11/1/16,100,100,100,11256,7760,3496,11256,11256,7760,3496,0,0,7760,FALSE,0,0,1,TRUE,,
17423,3,11/1/16,100,100,100,25389,13574,11815,25389,25389,13574,11815,0,0,13574,FALSE,0,0,1,TRUE,,
17424,69,11/1/16,100,100,100,17708,6580,11128,17708,17708,6580,11128,0,0,6580,FALSE,0,0,1,TRUE,,
17425,78,11/1/16,100,100,100,8318,4553,3765,8318,8318,4553,3765,0,20,4553,FALSE,0,0,2,TRUE,,
17381,1,10/31/16,90,84,71.69,12493.4,8817,3676.4,10664.4,10494.46,6988,3676.4,1157,0,5831,FALSE,0,0,1,TRUE,,
17382,4,10/31/16,90,84,75.22,16330.1,10543,5787.1,13718.1,13717.28,7931,5787.1,0,0,7931,FALSE,0,0,1,TRUE,,
17383,6,10/31/16,90,84,68.33,14120,6324,7796,11862,11860.8,4066,7796,0,0,4066,FALSE,0,0,2,TRUE,,
17384,5,10/31/16,90,100,100,11809.9,8573.6,3236.3,11809.9,11809.9,8573.6,3236.3,0.3,60,8513.6,FALSE,0,0,1,TRUE,,
17385,8,10/31/16,90,94,37.51,11665,1120,10545,10965,10965.1,420,10545,0,0,420,FALSE,0,0,2,TRUE,,
17386,9,10/31/16,90,100,100,3820,869,2951,3820,3820,869,2951,0,0,869,FALSE,0,0,2,TRUE,,
17387,10,10/31/16,90,84,66.93,3386.5,1638.5,1748,3092,2844.66,1344,1748,0,0,1344,FALSE,0,0,2,TRUE,,
17388,14,10/31/16,90,84,76.9,5263,3645,1618,4422,4420.92,2804,1618,0,0,2804,FALSE,0,0,2,TRUE,,
17389,15,10/31/16,90,84,76.41,11677.5,7921,3756.5,9810.5,9809.1,6054,3756.5,0,0,6054,FALSE,0,0,2,TRUE,,
17390,19,10/31/16,90,86,29.24,3836,759,3077,3299,3298.96,222,3077,0,0,222,FALSE,0,0,2,TRUE,,
17391,20,10/31/16,90,95,34.8,20714.5,3685.5,17029,20005.5,19678.78,2976.5,17029,0,50,2976.5,FALSE,0,0,2,TRUE,,
17392,22,10/31/16,90,85,80.46,5595,5095,500,4756,4755.75,4256,500,799,0,3457,FALSE,0,0,2,TRUE,,
17393,32,10/31/16,90,100,100,6203,938,5265,6203,6203,938,5265,998,0,938,FALSE,0,0,2,TRUE,,
17394,33,10/31/16,90,85,75.38,1457.25,1457.25,0,1239.25,1238.66,1239.25,0,0,210.81,1239.25,FALSE,0,0,2,TRUE,,
17395,35,10/31/16,90,89,25.77,16851,3497,13354,14998,14997.39,1644,13354,1000,0,644,FALSE,0,0,2,TRUE,,
17396,39,10/31/16,90,85,64.94,5138,2198,2940,4367,4367.3,1427,2940,0,26,1427,FALSE,0,0,2,TRUE,,
17397,49,10/31/16,90,85,75.46,3725,2277,1448,3166,3166.25,1718,1448,0,30,1718,FALSE,0,0,2,TRUE,,
17398,77,10/31/16,90,100,100,4366,1317,3049,4366,4366,1317,3049,0,0,1317,FALSE,0,0,2,TRUE,,
17399,2,10/31/16,100,100,100,10947,3930,7017,10947,10947,3930,7017,0,0,3930,FALSE,0,0,1,TRUE,,
17400,3,10/31/16,100,100,100,27852,14383,13469,27852,27852,14383,13469,0,0,14383,FALSE,0,0,1,TRUE,,
17401,11,10/31/16,100,100,100,3555,3555,0,3555,3555,3555,0,0,0,3555,FALSE,0,0,2,TRUE,,
17402,69,10/31/16,100,100,100,7033,3373,3660,7033,7033,3373,3660,0,0,3373,FALSE,0,0,1,TRUE,,
17403,78,10/31/16,100,100,100,10102,4494,5608,10102,10102,4494,5608,0,0,4494,FALSE,0,0,2,TRUE,,
17325,1,10/30/16,90,88,64.66,20172.4,6850.5,13321.9,17751.4,17751.71,4429.5,13321.9,0.5,0,4429,FALSE,0,0,1,TRUE,,
17326,4,10/30/16,90,88,61.75,20663,7233,13430,18565,18183.44,5135,13430,1499,0,3636,FALSE,0,0,1,TRUE,,
17327,6,10/30/16,90,88,72.43,26899,12306,14593,23992,23671.12,9399,14593,600,0,8799,FALSE,0,0,2,TRUE,,
17328,5,10/30/16,90,100,100,15352.9,13205.9,2147,15352.9,15352.9,13205.9,2147,753.6,10,13195.9,FALSE,0,0,1,TRUE,,
17329,8,10/30/16,90,88,59.33,31447.5,10278.5,21169,27673,27673.8,6504,21169,999,0,5505,FALSE,0,0,2,TRUE,,
17330,9,10/30/16,90,90,31.47,6843,998.5,5844.5,6159.5,6158.7,315,5844.5,0,0,315,FALSE,0,0,2,TRUE,,
17331,10,10/30/16,90,98,87.57,13532.5,2177.5,11355,13433.5,13261.85,2078.5,11355,0,0,2078.5,FALSE,0,0,2,TRUE,,
17332,14,10/30/16,90,88,65.9,30569.5,11556,19013.5,26902.5,26901.16,7889,19013.5,799,0,7090,FALSE,0,0,2,TRUE,,
17333,15,10/30/16,90,88,62.97,39839.52,12910,26929.52,35060.52,35058.78,8131,26929.52,0,0,8131,FALSE,0,0,2,TRUE,,
17334,19,10/30/16,90,88,57.73,30361.5,8619,21742.5,26717.5,26718.12,4975,21742.5,0,0,4975,FALSE,0,0,2,TRUE,,
17335,20,10/30/16,90,89,40.18,54566.4,12572.5,41993.9,48568,48564.1,6574.1,41993.9,2539.1,0,4035,FALSE,0,0,2,TRUE,,
17336,22,10/30/16,90,89,57.64,37312.5,10828,26484.5,33206.5,33208.13,6722,26484.5,1139,0,5583,FALSE,0,0,2,TRUE,,
17337,32,10/30/16,90,89,76.7,23108,12058.5,11049.5,20562.5,20566.12,9513,11049.5,1147,45,8366,FALSE,0,0,2,TRUE,,
17338,33,10/30/16,90,100,100,9571,2997,6574,9571,9571,2997,6574,0,0,2997,FALSE,0,0,2,TRUE,,
17339,35,10/30/16,90,89,64.39,46927.65,14994.65,31933,41765,41765.61,9832,31933,499,11,9333,FALSE,0,0,2,TRUE,,
17340,39,10/30/16,90,89,62.42,36544,11563.5,24980.5,32524.5,32524.16,7544,24980.5,866,0,6678,FALSE,0,0,2,TRUE,,
17341,49,10/30/16,90,89,81.31,848,499,349,755,754.72,406,349,0,42,406,FALSE,0,0,2,TRUE,,
17342,77,10/30/16,90,100,100,15124,1320,13804,15124,15124,1320,13804,1200,15,1305,FALSE,0,0,2,TRUE,,
17345,2,10/30/16,100,100,100,15427,6586,8841,15427,15427,6586,8841,0,0,6586,FALSE,0,0,1,TRUE,,
17348,3,10/30/16,100,100,100,38591,14556,24035,38591,38591,14556,24035,0,0,14556,FALSE,0,0,1,TRUE,,
17351,11,10/30/16,100,100,100,9548,3146,6402,9548,9548,3146,6402,0,0,3146,FALSE,0,0,2,TRUE,,
17354,69,10/30/16,100,100,100,21049,14663,6386,21049,21049,14663,6386,0,0,14663,FALSE,0,0,1,TRUE,,
17357,78,10/30/16,100,100,100,6259,2838,3421,6259,6259,2838,3421,0,0,2838,FALSE,0,0,2,TRUE,,
17307,1,10/29/16,90,88,70.71,23228.2,9517.1,13711.1,20441.1,20440.82,6730,13711.1,0,0,6730,FALSE,0,0,1,TRUE,,
17308,4,10/29/16,90,88,59.74,46585,13886.5,32698.5,41287.5,40994.8,8589,32698.5,0,0,8589,FALSE,0,0,1,TRUE,,
17309,6,10/29/16,90,88,32.57,35080.5,7632,27448.5,31612.5,30870.84,4164,27448.5,140,0,4024,FALSE,0,0,2,TRUE,,
17310,5,10/29/16,90,100,100,34996.1,23442.5,11553.6,34996.1,34996.1,23442.5,11553.6,629.6,85,23357.5,FALSE,0,0,1,TRUE,,
17311,8,10/29/16,90,88,29.05,26753,4525,22228,23543,23542.64,1315,22228,0,0,1315,FALSE,0,0,2,TRUE,,
17312,9,10/29/16,90,89,27.31,12079,1828,10251,10750,10750.31,499,10251,0,0,499,FALSE,0,0,2,TRUE,,
17313,10,10/29/16,90,88,54.09,11767.5,3076,8691.5,10355.5,10355.4,1664,8691.5,0,0,1664,FALSE,0,0,2,TRUE,,
17314,14,10/29/16,90,88,78.15,8310.5,4564.5,3746,7313,7313.24,3567,3746,0,0,3567,FALSE,0,0,2,TRUE,,
17315,15,10/29/16,90,88,51.53,33849.35,9638.5,23857.6,30513.85,29787.43,5819,23857.6,787,13,5819,FALSE,824.25,0,2,TRUE,,
17316,19,10/29/16,90,88,38.82,23507.6,4610.9,18896.7,20685.7,20686.69,1789,18896.7,0,10,1789,FALSE,0,0,2,TRUE,,
17317,20,10/29/16,90,88,67.45,31122,11673.5,19448.5,27776,27387.36,8327.5,19448.5,200,0,8127.5,FALSE,0,0,2,TRUE,,
17318,22,10/29/16,90,88,60.73,26624.25,9731.5,15843.5,23429.25,23429.34,7585.75,15843.5,199.5,0,7386.25,FALSE,1049.25,0,2,TRUE,,
17319,32,10/29/16,90,88,74.88,12412,5929,6483,10924,10922.56,4441,6483,0,107,4441,FALSE,0,0,2,TRUE,,
17320,33,10/29/16,90,88,66.43,7307.5,3011,4296.5,6535.5,6430.6,2239,4296.5,399,38,1840,FALSE,0,0,2,TRUE,,
17321,35,10/29/16,90,88,68.6,25156.5,9613.5,15543,22138,22137.72,6595,15543,0,137,6595,FALSE,0,0,2,TRUE,,
17322,39,10/29/16,90,88,67.88,11704,4373,7331,10298,10299.52,2967,7331,0,0,2967,FALSE,0,0,2,TRUE,,
17323,49,10/29/16,90,88,80.75,4109.1,2561.1,1548,3771,3616.01,2223,1548,0,0,2223,FALSE,0,0,2,TRUE,,
17324,77,10/29/16,90,100,100,12307,854,11453,12307,12307,854,11453,0,10,844,FALSE,0,0,2,TRUE,,
17344,2,10/29/16,100,100,100,29116.1,12962.1,16154,29116.1,29116.1,12962.1,16154,0,0,12962.1,FALSE,0,0,1,TRUE,,
17347,3,10/29/16,100,100,100,66786,23268,43518,66786,66786,23268,43518,0,0,23268,FALSE,0,0,1,TRUE,,
17350,11,10/29/16,100,100,100,5453,1837,3616,5453,5453,1837,3616,0,0,1837,FALSE,0,0,2,TRUE,,
17353,69,10/29/16,100,100,100,32985,11062,21923,32985,32985,11062,21923,0,0,11062,FALSE,0,0,1,TRUE,,
17356,78,10/29/16,100,100,100,14706,7290,7416,14706,14706,7290,7416,0,0,7290,FALSE,0,0,2,TRUE,,
17289,1,10/28/16,90,85,76.68,13897.5,8940,4957.5,11812.5,11812.88,6855,4957.5,0,0,6855,FALSE,0,0,1,TRUE,,
17290,4,10/28/16,90,85,54.86,37735,12538,25197,33734,32074.75,8537,25197,0,0,8537,FALSE,0,0,1,TRUE,,
17291,6,10/28/16,90,100,100,11060,1547.5,9512.5,11060,11060,1547.5,9512.5,199,25,1522.5,FALSE,0,0,2,TRUE,,
17292,5,10/28/16,90,100,100,14413.6,10288.6,4125,14413.6,14413.6,10288.6,4125,0,175,10113.6,FALSE,0,0,1,TRUE,,
17293,8,10/28/16,90,100,100,22909.3,2833.5,20075.8,22909.3,22909.3,2833.5,20075.8,2829,74,2759.5,FALSE,0,0,2,TRUE,,
17294,9,10/28/16,90,85,56.75,13107.5,4546,8561.5,11141.5,11141.38,2580,8561.5,0,0,2580,FALSE,0,0,2,TRUE,,
17295,10,10/28/16,90,86,77.06,3715,2267,1448,3195,3194.9,1747,1448,0,17,1747,FALSE,0,0,2,TRUE,,
17296,14,10/28/16,90,86,80.32,6679.5,4752.5,1927,5911,5744.37,3984,1927,0,20,3984,FALSE,0,0,2,TRUE,,
17297,15,10/28/16,90,86,54.58,28525.05,8791.5,19733.55,24531.55,24531.54,4798,19733.55,0,10,4798,FALSE,0,0,2,TRUE,,
17298,19,10/28/16,90,86,85.21,7494,7094.5,399.5,6444.5,6444.84,6045,399.5,0,17,6045,FALSE,0,0,2,TRUE,,
17299,20,10/28/16,90,86,60.56,25483.5,9645.5,15838,22231.5,21915.81,6393.5,15838,199,67.9,6194.5,FALSE,0,0,2,TRUE,,
17300,22,10/28/16,90,86,46.53,14381,3765.5,10615.5,12368.5,12367.66,1753,10615.5,0,37,1753,FALSE,0,0,2,TRUE,,
17301,32,10/28/16,90,89,30.64,5035,798.5,4236.5,4480.5,4481.15,244,4236.5,0,45,244,FALSE,0,0,2,TRUE,,
17302,33,10/28/16,90,100,100,5219.75,1000,4219.75,5219.75,5219.75,1000,4219.75,1000,0,1000,FALSE,0,0,2,TRUE,,
17303,35,10/28/16,90,86,56.12,10771.5,3436.5,7335,9263,9263.49,1928,7335,0,15,1928,FALSE,0,0,2,TRUE,,
17304,39,10/28/16,90,86,79.85,8801.5,6115,2686.5,7568.5,7569.29,4882,2686.5,0,48,4882,FALSE,0,0,2,TRUE,,
17305,49,10/28/16,90,86,35.88,4113,898,3215,3537,3537.18,322,3215,0,82,322,FALSE,0,0,2,TRUE,,
17306,77,10/28/16,90,100,100,679,679,0,679,679,679,0,0,10,669,FALSE,0,0,2,TRUE,,
17343,2,10/28/16,100,100,100,16474.1,7865.1,8609,16474.1,16474.1,7865.1,8609,0,0,7865.1,FALSE,0,0,1,TRUE,,
17346,3,10/28/16,100,100,100,42894,16656,26238,42894,42894,16656,26238,0,0,16656,FALSE,0,0,1,TRUE,,
17349,11,10/28/16,100,100,100,4950,699,4251,4950,4950,699,4251,0,30,699,FALSE,0,0,2,TRUE,,
17352,69,10/28/16,100,100,100,16626,9696,6930,16626,16626,9696,6930,0,0,9696,FALSE,0,0,1,TRUE,,
17355,78,10/28/16,100,100,100,6577,2053,4524,6577,6577,2053,4524,0,107,2053,FALSE,0,0,2,TRUE,,
17266,1,10/27/16,90,87,76.59,2644,1468,1176,2448,2300.28,1272,1176,0,0,1272,FALSE,0,0,1,TRUE,,
17267,4,10/27/16,90,87,63.5,32909.04,11720,16540,28996.04,28630.86,7807,16540,0,0,7807,FALSE,0,4649.04,1,TRUE,,
17268,6,10/27/16,90,87,30.77,14366,2697.5,11668.5,12498.5,12498.42,830,11668.5,0,20,830,FALSE,0,0,2,TRUE,,
17269,5,10/27/16,90,100,100,589,589,0,589,589,589,0,0,0,589,FALSE,0,0,1,TRUE,,
17270,8,10/27/16,90,100,100,19772.9,7220.5,12552.4,19772.9,19772.9,7220.5,12552.4,5147.1,0,7220.5,FALSE,0,0,2,TRUE,,
17271,9,10/27/16,90,87,59.89,17167.5,5563.5,11604,15797,14935.73,4193,11604,0,0,4193,FALSE,0,0,2,TRUE,,
17272,10,10/27/16,90,99,40.45,1727.5,29,1698.5,1710.5,1710.23,12,1698.5,0,0,12,FALSE,0,0,2,TRUE,,
17273,14,10/27/16,90,87,77,9771.5,5524,4247.5,8501.5,8501.21,4254,4247.5,0,0,4254,FALSE,0,0,2,TRUE,,
17274,15,10/27/16,90,87,78.93,15271,9423,5848,13285,13285.77,7437,5848,0,10,7437,FALSE,0,0,2,TRUE,,
17275,19,10/27/16,90,87,74.01,8199,4101,4098,7134,7133.13,3036,4098,0,37,3036,FALSE,0,0,2,TRUE,,
17276,20,10/27/16,90,87,74.04,19026.5,9526.5,9500,16552,16553.06,7052,9500,0,0,7052,FALSE,0,0,2,TRUE,,
17277,22,10/27/16,90,87,56.41,12557,3744.5,8812.5,10924.5,10924.59,2112,8812.5,0,36,2112,FALSE,0,0,2,TRUE,,
17278,32,10/27/16,90,88,83.48,8391,6094,2297,7386,7384.08,5089,2297,0,45,5089,FALSE,0,0,2,TRUE,,
17279,33,10/27/16,90,88,88,757.4,757.4,0,666,666.51,666,0,0,45,666,FALSE,0,0,2,TRUE,,
17280,35,10/27/16,90,88,30.04,14536.75,3242.5,11294.25,13132.25,12792.34,1838,11294.25,749,0,1089,FALSE,0,0,2,TRUE,,
17281,39,10/27/16,90,88,64.17,14992.5,5021.5,9971,13334.5,13193.4,3363.5,9971,0,45.9,3363.5,FALSE,0,0,2,TRUE,,
17282,49,10/27/16,90,100,100,1585.1,0,1585.1,1585.1,1585.1,0,1585.1,0,0,0,FALSE,0,0,2,TRUE,,
17283,77,10/27/16,90,100,100,4126,939,3187,4126,4126,939,3187,0,37,902,FALSE,0,0,2,TRUE,,
17284,2,10/27/16,100,100,100,8608,2936,5672,8608,8608,2936,5672,0,0,2936,FALSE,0,0,1,TRUE,,
17285,3,10/27/16,100,100,100,32301,16833,15468,32301,32301,16833,15468,0,0,16833,FALSE,0,0,1,TRUE,,
17286,11,10/27/16,100,100,100,899,899,0,899,899,899,0,0,0,899,FALSE,0,0,2,TRUE,,
17287,69,10/27/16,100,100,100,21558,7136,14422,21558,21558,7136,14422,0,0,7136,FALSE,0,0,1,TRUE,,
17288,78,10/27/16,100,100,100,11338,7843,3495,11338,11338,7843,3495,0,0,7843,FALSE,0,0,2,TRUE,,
17243,1,10/26/16,90,84,79.34,10658,8253,2405,8954,8952.72,6549,2405,0,0,6549,FALSE,0,0,1,TRUE,,
17244,4,10/26/16,90,84,53.42,22141,7614,14527,18598,18598.44,4071,14527,9,0,4062,FALSE,0,0,1,TRUE,,
17245,6,10/26/16,90,84,75.97,8431.5,5614,2817.5,7382.5,7082.46,4565,2817.5,0,0,4565,FALSE,0,0,2,TRUE,,
17246,5,10/26/16,90,100,100,10736,9178,1558,10736,10736,9178,1558,0,20,9158,FALSE,0,0,1,TRUE,,
17247,8,10/26/16,90,84,31.13,10914,2935,7979,9167.5,9167.76,1188.5,7979,399.5,0,789,FALSE,0,0,2,TRUE,,
17248,9,10/26/16,90,85,29.43,10106,2148,7958,8590,8590.1,632,7958,0,10,632,FALSE,0,0,2,TRUE,,
17249,10,10/26/16,90,94,77.79,7841.5,2118,5723.5,7704.5,7371.01,1981,5723.5,0,21,1981,FALSE,0,0,2,TRUE,,
17250,14,10/26/16,90,84,72.15,5214.1,2996,2218.1,4379.1,4379.84,2161,2218.1,0,0,2161,FALSE,0,0,2,TRUE,,
17251,15,10/26/16,90,84,49.77,10351.5,3297.5,7054,8695,8695.26,1641,7054,0,16,1641,FALSE,0,0,2,TRUE,,
17252,19,10/26/16,90,100,100,11813.8,700,11113.8,11813.8,11813.8,700,11113.8,700,28,672,FALSE,0,0,2,TRUE,,
17253,20,10/26/16,90,96,25.82,10737,2737,8000,10308,10307.52,2308,8000,1159,30,1149,FALSE,0,0,2,TRUE,,
17254,22,10/26/16,90,84,80.89,14556.5,12189.5,2367,12848,12227.46,10481,2367,0,36,10481,FALSE,0,0,2,TRUE,,
17255,32,10/26/16,90,84,52.92,2966,1008,1958,2491,2491.44,533,1958,0,0,533,FALSE,0,0,2,TRUE,,
17256,33,10/26/16,90,100,100,6897,0,6897,6897,6897,0,6897,0,0,0,FALSE,0,0,2,TRUE,,
17257,35,10/26/16,90,84,42.53,20892,5816,15076,18698,17549.28,3622,15076,0,0,3622,FALSE,0,0,2,TRUE,,
17258,39,10/26/16,90,84,73.79,10391.5,6842.5,3549,9386,8728.86,5837,3549,0,26,5837,FALSE,0,0,2,TRUE,,
17259,49,10/26/16,90,85,85,1077.1,1077.1,0,916,915.54,916,0,0,52,916,FALSE,0,0,2,TRUE,,
17260,77,10/26/16,90,100,100,5696,1249,4447,5696,5696,1249,4447,0,10,1239,FALSE,0,0,2,TRUE,,
17261,2,10/26/16,100,100,100,12005,6142,5863,12005,12005,6142,5863,0,0,6142,FALSE,0,0,1,TRUE,,
17262,3,10/26/16,100,100,100,33451,16508,16943,33451,33451,16508,16943,0,0,16508,FALSE,0,0,1,TRUE,,
17263,11,10/26/16,100,100,100,2918,553,2335,2918,2918,553,2335,0,30,553,FALSE,0,0,2,TRUE,,
17264,69,10/26/16,100,100,100,10806,7397,3409,10806,10806,7397,3409,0,0,7397,FALSE,0,0,1,TRUE,,
17265,78,10/26/16,100,100,100,3874,598,3276,3874,3874,598,3276,0,30,598,FALSE,0,0,2,TRUE,,
17198,1,10/25/16,90,86,68.72,6916.5,3096,3820.5,5949.5,5948.19,2129,3820.5,0,0,2129,FALSE,0,0,1,TRUE,,
17199,4,10/25/16,90,87,62.95,26715.4,9375,17340.4,23835.4,23242.4,6495,17340.4,0,0,6495,FALSE,0,0,1,TRUE,,
17200,6,10/25/16,90,87,61.32,12342.5,4148,8194.5,10738.5,10737.98,2544,8194.5,0,0,2544,FALSE,0,0,2,TRUE,,
17201,5,10/25/16,90,87,81.88,5109,3665,1444,4443,4444.83,2999,1444,0,0,2999,FALSE,0,0,1,TRUE,,
17202,8,10/25/16,90,100,100,14498.1,26,14472.1,14498.1,14498.1,26,14472.1,0,0,26,FALSE,0,0,2,TRUE,,
17203,9,10/25/16,90,87,28,13334,2407.5,10926.5,11600.5,11600.58,674,10926.5,0,0,674,FALSE,0,0,2,TRUE,,
17204,10,10/25/16,90,87,81.16,2157.5,1488.5,669,1877,1877.03,1208,669,0,0,1208,FALSE,0,0,2,TRUE,,
17205,14,10/25/16,90,87,80.83,6732.5,4756.5,2168,6049,5857.28,3881,2168,0,0,3881,FALSE,0,0,2,TRUE,,
17206,15,10/25/16,90,97,94.93,6245.5,3698.5,2547,6225,6058.14,3678,2547,0,0,3678,FALSE,0,0,2,TRUE,,
17207,20,10/25/16,90,87,48.87,19259.5,4897,14362.5,16755.5,16755.77,2393,14362.5,0,17,2393,FALSE,0,0,2,TRUE,,
17208,22,10/25/16,90,87,79.44,8990.5,6783.5,2207,7821,7821.74,5614,2207,0,119.6,5614,FALSE,0,0,2,TRUE,,
17209,32,10/25/16,90,100,100,3097,0,3097,3097,3097,0,3097,0,0,0,FALSE,0,0,2,TRUE,,
17210,33,10/25/16,90,87,58.06,2258.5,700,1558.5,1965.5,1964.9,407,1558.5,0,0,407,FALSE,0,0,2,TRUE,,
17211,35,10/25/16,90,87,74.72,6930,3563,3367,6197,6029.1,2830,3367,0,0,2830,FALSE,0,0,2,TRUE,,
17212,39,10/25/16,90,87,83.92,4166,3367,799,3834,3624.42,3035,799,0,38,3035,FALSE,0,0,2,TRUE,,
17213,49,10/25/16,90,90,90,29,29,0,26,26,26,0,0,0,26,FALSE,0,0,2,TRUE,,
17214,77,10/25/16,90,100,100,1199,200,999,1199,1199,200,999,200,0,200,FALSE,0,0,2,TRUE,,
17215,2,10/25/16,100,100,100,13949,6658,7291,13949,13949,6658,7291,0,0,6658,FALSE,0,0,1,TRUE,,
17216,3,10/25/16,100,100,100,26348,16881,9467,26348,26348,16881,9467,0,0,16881,FALSE,0,0,1,TRUE,,
17217,11,10/25/16,100,100,100,1577,0,1577,1577,1577,0,1577,0,0,0,FALSE,0,0,2,TRUE,,
17218,69,10/25/16,100,100,100,18498,10119,8379,18498,18498,10119,8379,0,0,10119,FALSE,0,0,1,TRUE,,
17219,78,10/25/16,100,100,100,1099,1099,0,1099,1099,1099,0,0,0,1099,FALSE,0,0,2,TRUE,,
17175,1,10/24/16,90,89,84.99,16626.5,12183.5,4443,14871,14797.59,10428,4443,0,0,10428,FALSE,0,0,1,TRUE,,
17176,4,10/24/16,90,89,75.11,17247,7622,9625,15350,15349.83,5725,9625,0,0,5725,FALSE,0,0,1,TRUE,,
17177,6,10/24/16,90,89,48.6,11109.5,2377.5,8732,9888,9887.46,1156,8732,0,0,1156,FALSE,0,0,2,TRUE,,
17178,5,10/24/16,90,89,72.03,9661,4683,4978,8599,8598.29,3621,4978,884,19.5,2737,FALSE,0,0,1,TRUE,,
17179,8,10/24/16,90,89,74.52,15253.2,6583,8670.2,13577.2,13575.35,4907,8670.2,0,0,4907,FALSE,0,0,2,TRUE,,
17180,9,10/24/16,90,89,51.55,8003,1817,6186,7123,7122.67,937,6186,0,10,937,FALSE,0,0,2,TRUE,,
17181,10,10/24/16,90,89,80.09,5023.5,2975,2048.5,4470.5,4470.92,2422,2048.5,199,0,2223,FALSE,0,0,2,TRUE,,
17182,14,10/24/16,90,89,84.78,4467,4018,449,3975,3975.63,3526,449,789,0,2737,FALSE,0,0,2,TRUE,,
17183,15,10/24/16,90,89,70.37,18440,6846,11594,16412,16411.6,4818,11594,0,0,4818,FALSE,0,0,2,TRUE,,
17184,19,10/24/16,90,90,64,2696.5,749,1947.5,2426.5,2426.85,479,1947.5,0,0,479,FALSE,0,0,2,TRUE,,
17185,20,10/24/16,90,90,50.34,11948.5,2406,9542.5,10753.5,10753.65,1211,9542.5,0,15,1211,FALSE,0,0,2,TRUE,,
17186,22,10/24/16,90,90,100,6965,0,6965,6965,6965,0,6965,0,0,0,FALSE,0,0,2,TRUE,,
17187,32,10/24/16,90,90,68.65,3300.4,1052.9,2247.5,2970.5,2970.36,723,2247.5,0,0,723,FALSE,0,0,2,TRUE,,
17188,33,10/24/16,90,90,90,569,569,0,512,512.1,512,0,0,0,512,FALSE,0,0,2,TRUE,,
17189,35,10/24/16,90,90,51.78,14016.5,2906.5,11110,12615,12614.85,1505,11110,0,15,1505,FALSE,0,0,2,TRUE,,
17190,39,10/24/16,90,90,81.81,8213.5,4515.5,3698,7392,7392.15,3694,3698,0,0,3694,FALSE,0,0,2,TRUE,,
